 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1401/1/8,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
خودرو,ايران‌ خودرو,29167,1172187240,2993469149585,2506,2450,2570,64,2.55,2554,48,1.92,2441,2619
دارا يكم,صندوق واسطه گري مالي يكم-سهام,23145,24723213,2991971605210,117480,117010,122750,5270,4.49,121020,3540,3.01,116600,123500
شستا,سرمايه گذاري تامين اجتماعي,22354,1973556492,1958770284757,949,955,996,47,4.95,993,44,4.64,949,996
پالايش,صندوق پالايشي يكم-سهام,22343,37395730,2743227888920,72890,73010,73470,580,0.8,73360,470,0.64,72600,73990
شتران,پالايش نفت تهران,17807,284050040,1577533032630,5600,5640,5540,-60,-1.07,5550,-50,-0.89,5390,5700
خساپا,سايپا,15652,1254771930,2612740683852,1986,2009,2085,99,4.98,2082,96,4.83,2009,2085
شپنا,پالايش نفت اصفهان,11920,130732162,917206343520,7100,7130,7020,-80,-1.13,7020,-80,-1.13,6940,7130
شبندر,پالايش نفت بندرعباس,11780,113909168,896054159300,7960,7980,7870,-90,-1.13,7870,-90,-1.13,7760,8020
خپارس,پارس‌ خودرو,10401,541794239,648887991658,1154,1160,1211,57,4.94,1198,44,3.81,1155,1211
وبملت,بانك ملت,10237,595579878,2383089287347,3832,3838,4023,191,4.98,4001,169,4.41,3761,4023
فملي,ملي‌ صنايع‌ مس‌ ايران‌,8866,66008348,497215826970,7590,7540,7540,-50,-0.66,7530,-60,-0.79,7470,7590
فولاد,فولاد مباركه اصفهان,8237,59376845,697502208570,11670,11750,11790,120,1.03,11750,80,0.69,11620,11940
وتجارت,بانك تجارت,5865,336731230,690673478189,1972,1979,2070,98,4.97,2051,79,4.01,1961,2070
كمند,صندوق س. با درآمد ثابت كمند,5778,224851521,2276494725921,10119,10124,10125,6,0.06,10124,5,0.05,10124,10125
نوري,پتروشيمي نوري,5372,5118623,550729233830,103220,105200,108380,5160,5,107590,4370,4.23,104000,108380
وبصادر,بانك صادرات ايران,5095,364006141,755740398589,1987,1990,2086,99,4.98,2076,89,4.48,1975,2086
ذوب,ذوب آهن اصفهان,4987,143264705,388468981340,2639,2640,2745,106,4.02,2712,73,2.77,2576,2770
بترانس,ايران‌ ترانسفو,4626,147110955,293377348614,1821,2000,2006,185,10.16,1994,173,9.5,1942,2058
خبهمن,گروه‌بهمن‌,4548,187941447,365014444961,1907,1890,1960,53,2.78,1942,35,1.84,1870,1988
آرام,صندوق س شاخصي آرام مفيد,4178,16362615,170563563390,10300,10340,10500,200,1.94,10420,120,1.17,10320,10500
غدشت,دشت‌ مرغاب‌,4126,17569857,218311705130,12210,12210,12550,340,2.78,12430,220,1.8,12100,12630
انرژي,بورس انرژي ايران,3697,5178546,290401578100,53970,53900,56660,2690,4.98,56080,2110,3.91,53420,56660
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3651,80251194,182089113711,2235,2239,2294,59,2.64,2269,34,1.52,2224,2324
ثشاهد,سرمايه‌ گذاري‌ شاهد,3643,39222342,314145871830,7860,7900,8080,220,2.8,8010,150,1.91,7800,8210
ضخود2019,اختيارخ خودرو-2500-1401/02/07,3629,144947,22651043000,133,129,164,31,23.31,156,23,17.29,125,175
حكشتي,كشتيراني جمهوري اسلامي ايران,3619,19496418,309856288510,15460,15800,16190,730,4.72,15890,430,2.78,15460,16210
فخوز,فولاد  خوزستان,3502,53219559,326052294360,5890,6020,6180,290,4.92,6130,240,4.07,5910,6180
كاما,باما,3446,32892758,204559133480,6170,6170,6320,150,2.43,6220,50,0.81,6090,6450
كدما,معدني‌ دماوند,3390,2891107,181917886140,61570,62200,64180,2610,4.24,62920,1350,2.19,61000,64590
سپيد,سپيد ماكيان,3349,8059014,149999382950,18640,18600,18750,110,0.59,18610,-30,-0.16,18380,19000
وخارزم,سرمايه گذاري خوارزمي,3307,59797165,269407878061,4344,4380,4561,217,5,4505,161,3.71,4320,4561
كيان,صندوق س. با درآمد ثابت كيان,3222,28066598,951402049043,33880,33897,33898,18,0.05,33898,18,0.05,33896,33900
افران,صندوق س افرا نماد پايدار-ثابت,3140,111253204,1766083307099,15866,15874,15875,9,0.06,15874,8,0.05,15874,15877
فسبزوار,پارس فولاد سبزوار,3013,3343940,96926015590,29030,28940,29090,60,0.21,28990,-40,-0.14,28770,29320
كالا,بورس كالاي ايران,2919,13591029,293994447820,20810,21200,21850,1040,5,21630,820,3.94,20790,21850
بركت,گروه دارويي بركت,2795,11593778,212747584570,17500,18320,18370,870,4.97,18350,850,4.86,17910,18370
