 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/7,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
فزر,پويا زركان آق دره,37297,33215552,960403238650,27650,28250,29000,1350,4.88,28900,1250,4.52,28250,29000
پالايش,صندوق پالايشي يكم-سهام,23546,23653169,1638711839440,70130,69700,68700,-1430,-2.04,69280,-850,-1.21,68650,70280
خودرو,ايران‌ خودرو,14137,562764795,1194087158427,2215,2141,2105,-110,-4.97,2122,-93,-4.2,2105,2180
دارا يكم,صندوق واسطه گري مالي يكم-سهام,13641,9812569,1093153463650,114770,113300,110250,-4520,-3.94,111400,-3370,-2.94,110130,113300
خساپا,سايپا,10528,361271663,597610948352,1731,1680,1645,-86,-4.97,1654,-77,-4.45,1645,1695
تجلي,تجلي توسعه معادن و فلزات,8706,392601653,588290745532,1497,1497,1499,2,0.13,1498,1,0.07,1460,1520
وبملت,بانك ملت,6662,247040224,838584464072,3539,3432,3363,-176,-4.97,3395,-144,-4.07,3363,3480
تسه0011,امتيازتسهيلات مسكن بهمن 1400,6527,202125,274169828625,1427828,1356437,1356437,-71391,-5,1356437,-71391,-5,1356437,1356437
شتران,پالايش نفت تهران,6494,83944656,366773560628,4370,4395,4314,-56,-1.28,4369,-1,-0.02,4301,4449
فملي,ملي‌ صنايع‌ مس‌ ايران‌,6066,61552708,427913775890,7030,7030,6830,-200,-2.84,6950,-80,-1.14,6800,7040
فولاد,فولاد مباركه اصفهان,5928,43711296,447416954160,10400,10400,10130,-270,-2.6,10240,-160,-1.54,10070,10410
شپنا,پالايش نفت اصفهان,5892,71592193,411798359720,5770,5690,5680,-90,-1.56,5750,-20,-0.35,5660,5850
شبندر,پالايش نفت بندرعباس,5018,53749845,357192498520,6680,6690,6570,-110,-1.65,6650,-30,-0.45,6500,6790
وتجارت,بانك تجارت,4996,190054264,366231656418,2008,1975,1908,-100,-4.98,1927,-81,-4.03,1908,1998
فسبزوار,پارس فولاد سبزوار,4963,2924266,102116640350,35140,35600,34950,-190,-0.54,34920,-220,-0.63,33650,35600
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4923,167426788,387856135469,2426,2330,2305,-121,-4.99,2317,-109,-4.49,2305,2370
كمند,صندوق س. با درآمد ثابت كمند,4720,169098578,1712047527085,10108,10124,10125,17,0.17,10125,17,0.17,10124,10125
انرژي,بورس انرژي ايران,4683,3961479,215645615350,56750,56500,53940,-2810,-4.95,54440,-2310,-4.07,53920,56500
فرابورس,فرابورس ايران,4447,24886029,270476474450,11360,11220,10800,-560,-4.93,10870,-490,-4.31,10800,11300
خپارس,پارس‌ خودرو,3999,199621378,213482657401,1120,1089,1064,-56,-5,1069,-51,-4.55,1064,1092
بركت,گروه دارويي بركت,3895,10346703,144995606800,14460,14170,13880,-580,-4.01,14010,-450,-3.11,13830,14380
وبصادر,بانك صادرات ايران,3886,103564255,206203340405,2076,2003,1973,-103,-4.96,1991,-85,-4.09,1973,2058
نوري,پتروشيمي نوري,3571,2061484,184842507850,86900,89000,89500,2600,2.99,89660,2760,3.18,88900,90500
كيان,صندوق س. با درآمد ثابت كيان,3299,25596986,854055957749,33323,33366,33365,42,0.13,33365,42,0.13,33365,33369
حكشتي,كشتيراني جمهوري اسلامي ايران,3299,25539121,340228147390,13980,13690,13290,-690,-4.94,13320,-660,-4.72,13290,13700
توسن,توسعه سامانه ي نرم افزاري نگين,3289,3269414,84001911450,26700,26700,25700,-1000,-3.75,25700,-1000,-3.75,25400,26750
سپيد,سپيد ماكيان,3070,8890943,161438950790,18950,18370,18180,-770,-4.06,18160,-790,-4.17,18010,18950
پارند,صندوق س. پارند پايدار سپهر,3053,120599669,1220614375733,10107,10122,10122,15,0.15,10121,14,0.14,10120,10122
شاروم,پتروشيمي اروميه,3039,6330216,86298147550,13350,13570,13300,-50,-0.37,13630,280,2.1,13160,14010
خبهمن,گروه‌بهمن‌,3036,137982426,244051474108,1852,1782,1765,-87,-4.7,1769,-83,-4.48,1760,1825
شسينا,صنايع‌شيميايي‌سينا,2964,80956824,131290115811,1555,1559,1611,56,3.6,1622,67,4.31,1549,1632
لكما,كارخانجات‌مخابراتي‌ايران‌,2922,114735654,89341559851,760,782,751,-9,-1.18,779,19,2.5,750,782
وهامونح,ح . سرمايه گذاري هامون صبا,2888,36135969,21715113784,631,616,600,-31,-4.91,601,-30,-4.75,600,616
خنصير,مهندسي‌نصيرماشين‌,2881,14491874,225859096300,15180,15310,15100,-80,-0.53,15590,410,2.7,14500,15930
كرمان,س. توسعه و عمران استان كرمان,2834,108399793,78784954517,733,733,725,-8,-1.09,727,-6,-0.82,717,738
وسديد,گروه ‌صنعتي‌سديد,2795,57352718,46619352201,792,814,815,23,2.9,813,21,2.65,781,815
حفارس,حمل و نقل بين المللي خليج فارس,2779,32580785,253010385640,7480,7560,7850,370,4.95,7770,290,3.88,7510,7850
آريا,پليمر آريا ساسول,2673,954629,67711878350,70500,70350,70650,150,0.21,70800,300,0.43,70350,71800
لپارس,پارس‌ الكتريك‌,2660,1688075,164592222250,94200,95200,96100,1900,2.02,97500,3300,3.5,94610,98910
كارا,صندوق س. كارا -د,2656,129816922,1406753725633,10821,10836,10836,15,0.14,10836,15,0.14,10836,10838
بترانس,ايران‌ ترانسفو,2636,107407563,181036433056,1619,1610,1699,80,4.94,1686,67,4.14,1595,1699
وساپا,سرمايه‌گذاري‌ سايپا,2612,90398358,277160773155,2939,3040,3035,96,3.27,3066,127,4.32,2980,3085
