 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1401/1/28,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,22282,1124061892,1109625580944,985,992,1004,19,1.93,987,2,0.2,961,1010
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,17513,503944032,1727174716682,3585,3540,3442,-143,-3.99,3427,-158,-4.41,3406,3569
خساپا,سايپا,16531,738054129,1514422978036,2130,2120,2088,-42,-1.97,2052,-78,-3.66,2024,2139
خودرو,ايران‌ خودرو,15581,498306507,1176640512863,2428,2411,2400,-28,-1.15,2361,-67,-2.76,2307,2440
آريا,پليمر آريا ساسول,14592,11852618,1175924245350,97450,100000,98000,550,0.56,99200,1750,1.8,97750,100000
پالايش,صندوق پالايشي يكم-سهام,14339,16598350,1238533701550,75000,74640,74990,-10,-0.01,74620,-380,-0.51,73800,75150
وتوصا,گروه س توسعه صنعتي ايران,11380,208797270,2328000950410,10660,11190,11190,530,4.97,11150,490,4.6,10760,11190
شتران,پالايش نفت تهران,10028,164948158,917860789870,5570,5540,5630,60,1.08,5560,-10,-0.18,5400,5670
شبندر,پالايش نفت بندرعباس,9195,94767619,798421160730,8420,8400,8540,120,1.43,8430,10,0.12,8170,8550
خبهمن,گروه‌بهمن‌,9110,367045048,736305768861,2089,2065,2039,-50,-2.39,2006,-83,-3.97,1985,2065
دارا يكم,صندوق واسطه گري مالي يكم-سهام,9057,7826828,904884453350,116380,116250,116000,-380,-0.33,115610,-770,-0.66,114510,116340
فولاد,فولاد مباركه اصفهان,8126,77393649,927699208860,11990,12000,12050,60,0.5,11990,0,0,11800,12070
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,7667,211185057,1100108010428,5153,5250,5410,257,4.99,5209,56,1.09,4930,5410
كمند,صندوق س. با درآمد ثابت كمند,7188,288860442,2909776981191,10067,10073,10074,7,0.07,10073,6,0.06,10073,10074
وساپا,سرمايه‌گذاري‌ سايپا,7094,280571572,1338191839805,4990,4835,4811,-179,-3.59,4770,-220,-4.41,4741,4919
وبملت,بانك ملت,6636,146760344,536363276099,3723,3700,3678,-45,-1.21,3655,-68,-1.83,3611,3708
فملي,ملي‌ صنايع‌ مس‌ ايران‌,6236,79479128,592652499350,7460,7460,7480,20,0.27,7460,0,0,7370,7490
كالا,بورس كالاي ايران,6158,27615948,754822388730,26410,26300,27730,1320,5,27330,920,3.48,25700,27730
وبصادر,بانك صادرات ايران,6148,212647164,441304019902,2116,2110,2080,-36,-1.7,2075,-41,-1.94,2035,2126
خپارس,پارس‌ خودرو,6126,300854276,361185433589,1211,1212,1228,17,1.4,1201,-10,-0.83,1151,1239
كرمان,س. توسعه و عمران استان كرمان,5932,266507688,225142650983,828,833,856,28,3.38,845,17,2.05,816,869
هاي وب,داده گسترعصرنوين-هاي وب,5784,92288055,780212718870,8080,8480,8480,400,4.95,8450,370,4.58,8260,8480
كارا,صندوق س. كارا -د,5746,315659691,3520376044683,11146,11153,11153,7,0.06,11152,6,0.05,11152,11154
نوري,پتروشيمي نوري,5581,6526599,782361378570,115090,116470,120840,5750,5,119870,4780,4.15,114100,120840
وتجارت,بانك تجارت,5428,167956725,346124246781,2087,2081,2084,-3,-0.14,2061,-26,-1.25,2020,2099
فرابورس,فرابورس ايران,5289,44733123,643577880810,13830,14100,14520,690,4.99,14390,560,4.05,13750,14520
تجلي,تجلي توسعه معادن و فلزات,5272,165221807,255000784493,1569,1569,1570,1,0.06,1543,-26,-1.66,1516,1573
وسپهر,سرمايه گذاري مالي سپهرصادرات,4879,18250139,138981298330,7890,7670,7720,-170,-2.15,7620,-270,-3.42,7500,7800
وخارزم,سرمايه گذاري خوارزمي,4818,69272912,323733838117,4656,4671,4781,125,2.68,4673,17,0.37,4500,4787
غنوش,نوش‌ مازندران‌,4502,35812535,302683724620,8160,8310,8530,370,4.53,8450,290,3.55,8070,8560
شگويا,پتروشيمي تندگويان,4498,31298831,393970576210,12140,12330,12740,600,4.94,12590,450,3.71,11970,12740
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,4486,123609994,304187031894,2434,2450,2473,39,1.6,2461,27,1.11,2386,2498
بركت,گروه دارويي بركت,4345,10540712,184818534740,17710,17590,17670,-40,-0.23,17530,-180,-1.02,17230,17910
كزغال,زغال سنگ پروده طبس,4048,11567853,239970684060,20040,20700,21040,1000,4.99,20740,700,3.49,19860,21040
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,4043,32359816,452786286990,13500,13680,14170,670,4.96,13990,490,3.63,13520,14170
