 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/28,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
دارا يكم,صندوق واسطه گري مالي يكم-سهام,21187,21059318,2542224437810,115430,118900,121460,6030,5.22,120720,5290,4.58,118600,121480
شستا,سرمايه گذاري تامين اجتماعي,21133,1218199038,1157718741678,913,940,958,45,4.93,950,37,4.05,928,958
پالايش,صندوق پالايشي يكم-سهام,20791,32025002,2294207443470,70210,70790,71650,1440,2.05,71640,1430,2.04,70790,72460
كمند,صندوق س. با درآمد ثابت كمند,11837,486619679,4911852115056,10059,10094,10094,35,0.35,10094,35,0.35,10093,10095
وامير,گروه صنعتي و معدني امير,8861,436034,133064924400,314200,304800,304800,-9400,-2.99,305150,-9050,-2.88,304800,314200
شپنا,پالايش نفت اصفهان,7435,129808278,871221426710,6450,6470,6710,260,4.03,6710,260,4.03,6470,6770
شتران,پالايش نفت تهران,7337,138882593,719062979080,5030,5110,5160,130,2.58,5180,150,2.98,5070,5270
فملي,ملي‌ صنايع‌ مس‌ ايران‌,7197,106481869,770760944910,7060,7060,7400,340,4.82,7240,180,2.55,7030,7410
فولاد,فولاد مباركه اصفهان,6637,54184282,592879371170,10670,10780,11020,350,3.28,10940,270,2.53,10770,11060
تجلي,تجلي توسعه معادن و فلزات,6630,214495309,329287549654,1548,1570,1546,-2,-0.13,1535,-13,-0.84,1510,1578
آرام,صندوق س شاخصي آرام مفيد,6171,22256572,226378339930,10000,10250,10230,230,2.3,10170,170,1.7,10030,10250
خپارس,پارس‌ خودرو,5743,384150784,436399835315,1083,1132,1137,54,4.99,1136,53,4.89,1117,1137
شبندر,پالايش نفت بندرعباس,5319,62541484,472136327480,7350,7480,7580,230,3.13,7550,200,2.72,7420,7690
افران,صندوق س افرا نماد پايدار-ثابت,4826,136045123,2149296108031,15765,15798,15798,33,0.21,15798,33,0.21,15797,15801
خودرو,ايران‌ خودرو,4789,310791432,745277853936,2284,2398,2398,114,4.99,2398,114,4.99,2398,2398
كيان,صندوق س. با درآمد ثابت كيان,4477,39667092,1340979202422,33692,33790,33817,125,0.37,33806,114,0.34,33781,33823
پارند,صندوق س. پارند پايدار سپهر,4288,161602350,1631008855662,10058,10092,10093,35,0.35,10093,35,0.35,10092,10093
فزر,پويا زركان آق دره,4220,4202181,114481180500,27150,27200,27200,50,0.18,27250,100,0.37,27000,27750
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,3882,29063800,367153843440,12620,12900,12650,30,0.24,12630,10,0.08,12560,12900
امين يكم,صندوق درآمد ثابت امين يكم فردا,3820,97872911,981223147778,10124,10010,10045,-79,-0.78,10025,-99,-0.98,10007,10045
كرمان,س. توسعه و عمران استان كرمان,3753,160814242,121015225598,730,740,759,29,3.97,753,23,3.15,740,764
كدما,معدني‌ دماوند,3666,2695511,165394026600,61100,60050,62000,900,1.47,61360,260,0.43,58910,63000
بركت,گروه دارويي بركت,3334,10308087,179508449520,16630,17460,17460,830,4.99,17410,780,4.69,17250,17460
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3323,53237440,2285780240070,42780,42836,42942,162,0.38,42936,156,0.36,42836,42945
فرابورس,فرابورس ايران,3314,23442971,275730124740,11240,11510,11800,560,4.98,11760,520,4.63,11510,11800
انرژي,بورس انرژي ايران,3286,3338306,182251333760,53040,55000,55000,1960,3.7,54590,1550,2.92,53800,55590
ضخود2019,اختيارخ خودرو-2500-1401/02/07,3278,150557,19619893000,88,114,155,67,76.14,130,42,47.73,111,156
كارا,صندوق س. كارا -د,3242,145107867,1594842752823,10952,10990,10993,41,0.37,10991,39,0.36,10990,10994
وخارزم,سرمايه گذاري خوارزمي,3167,76045553,333690094346,4183,4387,4392,209,5,4388,205,4.9,4312,4392
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3058,96911701,212650152833,2100,2188,2205,105,5,2194,94,4.48,2120,2205
نوري,پتروشيمي نوري,2844,2058064,200033398230,95050,96000,98790,3740,3.93,97190,2140,2.25,95890,98900
كالا,بورس كالاي ايران,2840,15556068,318690207560,19550,20520,20520,970,4.96,20490,940,4.81,20140,20520
سپيد,سپيد ماكيان,2766,8454270,153621557190,18150,18430,18230,80,0.44,18170,20,0.11,17970,18430
ذوب,ذوب آهن اصفهان,2517,60009537,151295149949,2449,2510,2542,93,3.8,2521,72,2.94,2474,2568
خبهمن,گروه‌بهمن‌,2399,172912880,330524451817,1821,1912,1912,91,5,1912,91,5,1865,1912
بشهاب,لامپ‌  پارس‌ شهاب‌,2307,1351696,127214315730,90410,93990,94930,4520,5,94110,3700,4.09,91410,94930
ضسپا3016,اختيارخ خساپا-2500-1401/03/25,2230,122407,5631230000,46,53,44,-2,-4.35,46,0,0,40,60
ضخود2020,اختيارخ خودرو-3000-1401/02/07,2224,99878,2531577000,14,17,30,16,114.29,25,11,78.57,17,32
آ س پ,آ.س.پ,2199,16069724,86438562650,5491,5370,5450,-41,-0.75,5380,-111,-2.02,5220,5600
خساپا,سايپا,2169,153738571,280572892075,1739,1825,1825,86,4.95,1825,86,4.95,1825,1825
هماي,صندوق س هماي آگاه-ثابت,2141,56045426,563528619384,10014,10054,10055,41,0.41,10055,41,0.41,10053,10055
غنوش,نوش‌ مازندران‌,2135,13556908,94029859980,6960,7000,7000,40,0.57,6940,-20,-0.29,6830,7090
فسبزوار,پارس فولاد سبزوار,2127,2202799,64709096160,29110,29150,29470,360,1.24,29380,270,0.93,28990,29590
وهامونح,ح . سرمايه گذاري هامون صبا,2111,13577308,7269491207,515,516,540,25,4.85,535,20,3.88,516,540
كاما,باما,2100,21621578,129057627510,5910,5910,5970,60,1.02,5970,60,1.02,5860,6030
وبرق,س.کارکنان صنعت برق زنجان وقزوي,2097,1651775,110522340800,67450,69000,65450,-2000,-2.97,66900,-550,-0.82,65450,69450
زملاردح,ح.كشاورزي و دامپروري ملارد شير,1999,302841,1394228787,4504,4579,4583,79,1.75,4604,100,2.22,4310,4729
سخواف,سيمان مجد خواف,1990,11703771,99770761150,8430,8020,8270,-160,-1.9,8520,90,1.07,8010,8850
فجهان,مجتمع جهان فولاد سيرجان,1980,4077292,22443648620,5360,5520,5500,140,2.61,5400,40,0.75,5490,5530
بهير,س. توسعه تجارت هيرمند,1951,2469500,10347205000,4068,4190,4190,122,3,4190,122,3,4190,4190
خنصير,مهندسي‌نصيرماشين‌,1937,8016147,124865044250,15000,15690,15750,750,5,15580,580,3.87,15000,15750
سمگا,گروه سرمايه گذاري ميراث فرهنگي,1920,15335207,138127167240,8890,8980,8920,30,0.34,9010,120,1.35,8890,9180
وبصادر,بانك صادرات ايران,1821,152376227,297743147558,1861,1954,1954,93,5,1954,93,5,1954,1954
آريا,پليمر آريا ساسول,1811,848219,65282590050,75850,76500,77300,1450,1.91,76550,700,0.92,75500,77450
