 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/16,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
پالايش,صندوق پالايشي يكم-سهام,52863,84632771,6204289333040,72080,73100,72130,50,0.07,73310,1230,1.71,71700,74400
آرام,صندوق س شاخصي آرام مفيد,43176,197979293,1979792930000,10000,10000,10000,0,0,10000,0,0,10000,10000
شستا,سرمايه گذاري تامين اجتماعي,38285,1777655588,1682636432943,957,956,930,-27,-2.82,947,-10,-1.04,925,969
شبندر,پالايش نفت بندرعباس,19633,405252533,3081543177800,7260,7580,7420,160,2.2,7600,340,4.68,7420,7620
دارا يكم,صندوق واسطه گري مالي يكم-سهام,17535,13451913,1533768754580,115010,114980,112910,-2100,-1.83,114020,-990,-0.86,112500,115560
خودرو,ايران‌ خودرو,14231,514962523,1119125686452,2202,2210,2140,-62,-2.82,2173,-29,-1.32,2138,2239
فزر,پويا زركان آق دره,13841,14554533,390607063950,26400,26750,26500,100,0.38,26850,450,1.7,26500,27250
شپنا,پالايش نفت اصفهان,12195,291802285,1915020076800,6260,6550,6460,200,3.19,6560,300,4.79,6420,6570
فملي,ملي‌ صنايع‌ مس‌ ايران‌,9551,141938453,1014243742720,7060,7190,7130,70,0.99,7150,90,1.27,7060,7240
كمند,صندوق س. با درآمد ثابت كمند,9154,303661719,3038270477161,10169,10005,10006,-163,-1.6,10005,-164,-1.61,10005,10007
وبملت,بانك ملت,9047,262538219,948243251425,3646,3684,3580,-66,-1.81,3612,-34,-0.93,3564,3730
فولاد,فولاد مباركه اصفهان,8636,73826403,792671971160,10590,10710,10650,60,0.57,10740,150,1.42,10560,10960
خساپا,سايپا,8207,303612258,507567248142,1699,1698,1645,-54,-3.18,1672,-27,-1.59,1641,1722
خاورح,ح . ايران خودرو ديزل,8081,717538031,134012802101,186,188,188,2,1.08,187,1,0.54,182,191
شتران,پالايش نفت تهران,7481,319233636,1591657999778,4754,4991,4940,186,3.91,4986,232,4.88,4925,4991
وتجارت,بانك تجارت,6720,179174645,347658435321,1975,1975,1911,-64,-3.24,1940,-35,-1.77,1908,1999
تجلي,تجلي توسعه معادن و فلزات,6584,442071595,710160270680,1531,1606,1607,76,4.96,1606,75,4.9,1580,1607
حكشتي,كشتيراني جمهوري اسلامي ايران,6446,48298061,667647131190,14360,14300,13650,-710,-4.94,13820,-540,-3.76,13650,14380
نوري,پتروشيمي نوري,5880,7617200,719587623770,90360,90800,94100,3740,4.14,94470,4110,4.55,90800,94870
بركت,گروه دارويي بركت,5507,17089477,274776892220,16170,16280,16010,-160,-0.99,16080,-90,-0.56,15610,16680
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5117,149274502,354279403962,2402,2400,2345,-57,-2.37,2373,-29,-1.21,2323,2444
حفارس,حمل و نقل بين المللي خليج فارس,5067,66977604,480759866180,7490,7120,7390,-100,-1.34,7180,-310,-4.14,7120,7440
خپارس,پارس‌ خودرو,5064,189823069,200782255934,1080,1090,1047,-33,-3.06,1058,-22,-2.04,1040,1095
وبصادر,بانك صادرات ايران,4564,127775830,257133269131,2051,2050,1976,-75,-3.66,2012,-39,-1.9,1975,2065
بكاب,صنايع‌جوشكاب‌يزد,4466,3291902,189798890070,57060,59910,56500,-560,-0.98,57660,600,1.05,55210,59910
فرابورس,فرابورس ايران,4423,19506144,226638536510,11690,11700,11380,-310,-2.65,11620,-70,-0.6,11300,11990
آريا,پليمر آريا ساسول,4358,3468533,257367627550,70900,71500,74400,3500,4.94,74200,3300,4.65,71500,74400
ذوب,ذوب آهن اصفهان,4352,181343106,466001584289,2457,2579,2521,64,2.6,2570,113,4.6,2517,2579
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,4212,43952755,644862914540,14030,14300,14500,470,3.35,14670,640,4.56,14100,14730
كرمان,س. توسعه و عمران استان كرمان,4052,168348469,131234242737,770,765,766,-4,-0.52,780,10,1.3,765,800
كيمياتك,آريان كيميا تك,3992,7109713,173223527760,23220,23300,24350,1130,4.87,24360,1140,4.91,23300,24380
توسن,توسعه سامانه ي نرم افزاري نگين,3979,2087618,54064481700,26100,25900,25550,-550,-2.11,25900,-200,-0.77,25300,26800
وخارزم,سرمايه گذاري خوارزمي,3917,51010556,211738098955,4040,4100,4092,52,1.29,4151,111,2.75,4060,4230
شبريز,پالايش نفت تبريز,3810,14172925,553883981130,37370,38500,38410,1040,2.78,39080,1710,4.58,38000,39230
خاور,ايران خودرو ديزل,3760,210631125,262929345457,1214,1250,1244,30,2.47,1248,34,2.8,1229,1250
