 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1401/1/16,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,30953,1813304412,1843264287669,1030,1016,1013,-17,-1.65,1017,-13,-1.26,1006,1035
خودرو,ايران‌ خودرو,28680,1183322006,3120492957954,2615,2540,2647,32,1.22,2637,22,0.84,2520,2700
پالايش,صندوق پالايشي يكم-سهام,24517,45338985,3432154242240,75170,74910,75600,430,0.57,75700,530,0.71,74710,76390
خساپا,سايپا,18472,1070158778,2512965336390,2278,2249,2391,113,4.96,2348,70,3.07,2233,2391
شپنا,پالايش نفت اصفهان,16592,392908888,3021402799200,7380,7530,7740,360,4.88,7690,310,4.2,7420,7740
دارا يكم,صندوق واسطه گري مالي يكم-سهام,14896,19090071,2289908583980,121190,119010,120340,-850,-0.7,119950,-1240,-1.02,118930,121110
شتران,پالايش نفت تهران,13915,231602951,1329991498260,5690,5650,5710,20,0.35,5740,50,0.88,5590,5870
فولاد,فولاد مباركه اصفهان,11113,103074692,1268017210000,12360,12200,12280,-80,-0.65,12300,-60,-0.49,12010,12420
شبندر,پالايش نفت بندرعباس,10585,114648461,943528721170,8140,8130,8180,40,0.49,8230,90,1.11,8040,8390
كمند,صندوق س. با درآمد ثابت كمند,10214,347363034,3475493240878,10163,10005,10006,-157,-1.54,10005,-158,-1.55,10005,10007
وتجارت,بانك تجارت,9570,391088166,880011132156,2253,2190,2280,27,1.2,2250,-3,-0.13,2181,2320
وبصادر,بانك صادرات ايران,9562,441790230,985711021863,2190,2180,2269,79,3.61,2231,41,1.87,2160,2289
وبملت,بانك ملت,8498,222296334,892122366090,4077,4000,4000,-77,-1.89,4013,-64,-1.57,3960,4073
فملي,ملي‌ صنايع‌ مس‌ ايران‌,7874,72123013,557471421760,7750,7700,7800,50,0.65,7730,-20,-0.26,7610,7880
ومعادن,توسعه‌معادن‌وفلزات‌,7861,136967901,1693265275300,12750,12200,12280,-470,-3.69,12360,-390,-3.06,12160,12650
فزر,پويا زركان آق دره,7635,10163083,293155146500,30050,29000,29100,-950,-3.16,28850,-1200,-3.99,28550,29600
خاورح,ح . ايران خودرو ديزل,7539,653532310,182525183680,275,269,279,4,1.45,279,4,1.45,267,283
تجلي,تجلي توسعه معادن و فلزات,6789,285091270,455370477026,1613,1573,1639,26,1.61,1597,-16,-0.99,1552,1656
خپارس,پارس‌ خودرو,6526,323627720,395421978376,1213,1194,1221,8,0.66,1222,9,0.74,1173,1255
وسديد,گروه ‌صنعتي‌سديد,5984,125964075,120016096145,929,939,955,26,2.8,953,24,2.58,911,956
انرژي,بورس انرژي ايران,5762,6652659,412692364200,61030,59000,62290,1260,2.06,62030,1000,1.64,58800,63990
آريا,پليمر آريا ساسول,5503,3151068,281061912000,90000,88650,90300,300,0.33,89200,-800,-0.89,87050,91500
خاور,ايران خودرو ديزل,5372,191003022,269267040446,1408,1378,1423,15,1.07,1410,2,0.14,1366,1440
نوري,پتروشيمي نوري,5237,3455162,390453352930,112990,112900,114810,1820,1.61,113010,20,0.02,110030,115000
وخارزم,سرمايه گذاري خوارزمي,5153,65980061,311098264228,4768,4660,4765,-3,-0.06,4715,-53,-1.11,4600,4804
بورس,بورس اوراق بهادار تهران,5021,63091234,638992720780,9760,9480,10240,480,4.92,10130,370,3.79,9350,10240
فرابورس,فرابورس ايران,4866,43518236,610155583480,13620,13480,14300,680,4.99,14020,400,2.94,13200,14300
كالا,بورس كالاي ايران,4778,25657895,667102426970,25240,25090,26500,1260,4.99,26000,760,3.01,24800,26500
كرمان,س. توسعه و عمران استان كرمان,4521,191651190,155710766035,824,810,817,-7,-0.85,812,-12,-1.46,795,827
غنوش,نوش‌ مازندران‌,4443,37641094,294425471020,7570,7600,7940,370,4.89,7820,250,3.3,7360,7940
پارند,صندوق س. پارند پايدار سپهر,4252,148691726,1487708240981,10162,10006,10005,-157,-1.54,10005,-157,-1.54,10005,10007
خبهمن,گروه‌بهمن‌,4228,161553929,301090653504,1867,1830,1849,-18,-0.96,1864,-3,-0.16,1816,1897
آرام,صندوق س شاخصي آرام مفيد,4072,13928122,148216939920,10680,10590,10660,-20,-0.19,10640,-40,-0.37,10540,10730
گدنا,تهيه توزيع غذاي دنا آفرين فدك,4064,9089688,126292418270,14320,14000,13770,-550,-3.84,13890,-430,-3,13610,14170
ذوب,ذوب آهن اصفهان,3905,98789256,284984724861,2880,2830,2881,1,0.03,2885,5,0.17,2820,2928
