 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/4,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
فزر,پويا زركان آق دره,36475,27198007,752457380300,26600,27100,27900,1300,4.89,27650,1050,3.95,26600,27900
پالايش,صندوق پالايشي يكم-سهام,30226,36941964,2590610534360,70330,71050,69400,-930,-1.32,70130,-200,-0.28,69340,71250
دارا يكم,صندوق واسطه گري مالي يكم-سهام,16099,13732420,1576094369730,114390,113500,114350,-40,-0.03,114770,380,0.33,113220,116310
خودرو,ايران‌ خودرو,13369,520348181,1152647630850,2176,2170,2219,43,1.98,2215,39,1.79,2150,2262
وبملت,بانك ملت,7824,205904974,728624800758,3480,3484,3554,74,2.13,3539,59,1.7,3450,3636
خاورح,ح . ايران خودرو ديزل,7763,682042158,140843241673,211,216,208,-3,-1.42,207,-4,-1.9,205,217
خساپا,سايپا,6668,279772970,484350743946,1711,1690,1728,17,0.99,1731,20,1.17,1680,1760
شتران,پالايش نفت تهران,6484,103465044,452137464549,4336,4410,4335,-1,-0.02,4370,34,0.78,4330,4460
شپنا,پالايش نفت اصفهان,6462,82392941,475032825960,5740,5810,5690,-50,-0.87,5770,30,0.52,5690,5860
كمند,صندوق س. با درآمد ثابت كمند,6284,252769777,2554883471983,10101,10107,10108,7,0.07,10108,7,0.07,10107,10109
شبندر,پالايش نفت بندرعباس,6157,71799859,479908676180,6650,6760,6650,0,0,6680,30,0.45,6610,6820
تجلي,تجلي توسعه معادن و فلزات,6071,182839250,273642505692,1478,1485,1483,5,0.34,1497,19,1.29,1478,1530
فسبزوار,پارس فولاد سبزوار,5502,5708070,200570628710,33550,34800,35210,1660,4.95,35140,1590,4.74,34800,35220
وتجارت,بانك تجارت,5480,172655712,346606452185,2001,1970,1993,-8,-0.4,2008,7,0.35,1956,2050
فملي,ملي‌ صنايع‌ مس‌ ايران‌,5439,118592907,834173113630,7030,7050,7050,20,0.28,7030,0,0,7010,7090
غنوش,نوش‌ مازندران‌,5417,40456881,315848371020,8070,8070,7690,-380,-4.71,7810,-260,-3.22,7670,8200
تسه0011,امتيازتسهيلات مسكن بهمن 1400,5223,181616,259316410048,1502976,1427828,1427828,-75148,-5,1427828,-75148,-5,1427828,1427828
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4520,133855044,324731711978,2391,2350,2430,39,1.63,2426,35,1.46,2350,2460
فولاد,فولاد مباركه اصفهان,3814,43979966,457519403850,10400,10400,10410,10,0.1,10400,0,0,10390,10470
خپارس,پارس‌ خودرو,3669,162040605,181458411730,1117,1099,1116,-1,-0.09,1120,3,0.27,1088,1142
حكشتي,كشتيراني جمهوري اسلامي ايران,3655,20880844,291970886320,13910,13800,13980,70,0.5,13980,70,0.5,13670,14190
