 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/24,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
خودرو,ايران‌ خودرو,14208,672275867,1464097927021,2108,2110,2165,57,2.7,2178,70,3.32,2100,2212
پالايش,صندوق پالايشي يكم-سهام,13863,15364342,1063641271380,69940,69300,69000,-940,-1.34,69230,-710,-1.02,68960,69600
شستا,سرمايه گذاري تامين اجتماعي,12323,550368822,486780572633,882,880,883,1,0.11,884,2,0.23,872,894
شتران,پالايش نفت تهران,10643,229830110,1160532242650,5160,5070,4970,-190,-3.68,5050,-110,-2.13,4950,5170
خساپا,سايپا,10211,512028815,848380591473,1592,1610,1650,58,3.64,1657,65,4.08,1592,1671
دارا يكم,صندوق واسطه گري مالي يكم-سهام,7972,8454089,929051812080,109240,108990,109520,280,0.26,109890,650,0.6,108510,110600
تجلي,تجلي توسعه معادن و فلزات,7913,226360215,349658700093,1592,1565,1564,-28,-1.76,1545,-47,-2.95,1519,1605
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,7055,396182268,940519562002,2268,2250,2381,113,4.98,2374,106,4.67,2250,2381
شپنا,پالايش نفت اصفهان,5513,71369044,459223547530,6510,6430,6380,-130,-2,6430,-80,-1.23,6360,6590
شبندر,پالايش نفت بندرعباس,5417,66266034,487927052820,7450,7280,7280,-170,-2.28,7360,-90,-1.21,7240,7510
فزر,پويا زركان آق دره,5083,5471309,152102082250,28350,28050,27750,-600,-2.12,27800,-550,-1.94,27400,28450
كمند,صندوق س. با درآمد ثابت كمند,5055,183513543,1844619586286,10046,10052,10052,6,0.06,10052,6,0.06,10051,10052
فملي,ملي‌ صنايع‌ مس‌ ايران‌,4888,98470406,686752185540,6960,6960,7030,70,1.01,6970,10,0.14,6910,7040
كدما,معدني‌ دماوند,4784,3962281,252721784420,63550,64000,63400,-150,-0.24,63780,230,0.36,62110,65880
هماي,صندوق س هماي آگاه-ثابت,4694,186878270,1870371629146,10133,10009,10009,-124,-1.22,10009,-124,-1.22,10005,10009
بشهاب,لامپ‌  پارس‌ شهاب‌,4124,3307676,310451569150,98650,93720,93720,-4930,-5,93860,-4790,-4.86,93720,98000
فولاد,فولاد مباركه اصفهان,3934,42623906,448239269510,10520,10520,10520,0,0,10520,0,0,10450,10590
وبملت,بانك ملت,3876,100997539,356266808201,3432,3457,3513,81,2.36,3527,95,2.77,3410,3590
بهير,س. توسعه تجارت هيرمند,3601,9000000,35550000000,1000,3950,3950,2950,295,3950,2950,295,3950,3950
خپارس,پارس‌ خودرو,3596,152694510,157737987045,1009,993,1023,14,1.39,1033,24,2.38,993,1053
كارين2,صندوق س نگين سامان-ثابت,3435,343500000,343500000,10131,1,1,-10130,-99.99,1,-10130,-99.99,1,1
پارند,صندوق س. پارند پايدار سپهر,3343,132962983,1336341097056,10045,10051,10051,6,0.06,10050,5,0.05,10050,10051
وتجارت,بانك تجارت,3299,132168573,242521113104,1810,1807,1835,25,1.38,1835,25,1.38,1799,1860
شلرد,كود شيميايي اوره لردگان,2986,35222749,398625576540,11610,11300,11270,-340,-2.93,11320,-290,-2.5,11270,11570
