 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1401/1/22,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,29010,1283510770,1304945280470,1029,1033,1010,-19,-1.85,1017,-12,-1.17,1002,1037
خبهمن,گروه‌بهمن‌,18834,1450899943,2966054476563,1948,2045,2045,97,4.98,2044,96,4.93,2021,2045
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,17940,585383597,2215806205336,3758,3780,3695,-63,-1.68,3785,27,0.72,3683,3899
خودرو,ايران‌ خودرو,17725,666769062,1704936513595,2574,2616,2511,-63,-2.45,2557,-17,-0.66,2505,2619
شپنا,پالايش نفت اصفهان,16526,250034917,1863852151800,7500,7490,7430,-70,-0.93,7450,-50,-0.67,7400,7560
خاورح,ح . ايران خودرو ديزل,16294,1554311647,483361060188,302,311,311,9,2.98,311,9,2.98,302,311
خساپا,سايپا,15700,705483513,1602970428823,2308,2301,2247,-61,-2.64,2272,-36,-1.56,2229,2320
پالايش,صندوق پالايشي يكم-سهام,14095,19388715,1451767334310,74790,74510,74850,60,0.08,74880,90,0.12,74450,75260
دارا يكم,صندوق واسطه گري مالي يكم-سهام,10932,8068162,961945952200,120400,119900,118820,-1580,-1.31,119230,-1170,-0.97,118630,120120
سلام,صندوق س سلام فارابي-سهام,10616,99000000,990000000000,10000,10000,10000,0,0,10000,0,0,10000,10000
خپارس,پارس‌ خودرو,8398,408344029,512436049351,1243,1268,1235,-8,-0.64,1255,12,0.97,1221,1297
شتران,پالايش نفت تهران,7637,120460346,655504225720,5410,5430,5410,0,0,5440,30,0.55,5390,5530
وبملت,بانك ملت,7356,197824392,773776411980,3963,3960,3884,-79,-1.99,3911,-52,-1.31,3874,3970
فرابورس,فرابورس ايران,7286,38227258,549006375010,14770,14790,14210,-560,-3.79,14360,-410,-2.78,14040,14900
وپارس,بانك‌پارسيان‌,7262,330334030,749432207298,2186,2295,2204,18,0.82,2269,83,3.8,2199,2295
شبندر,پالايش نفت بندرعباس,7035,94624559,782970956830,8280,8310,8250,-30,-0.36,8270,-10,-0.12,8170,8360
خاور,ايران خودرو ديزل,6983,303981573,473293011921,1520,1530,1563,43,2.83,1557,37,2.43,1500,1565
كمند,صندوق س. با درآمد ثابت كمند,6824,274346929,2754282682252,10034,10039,10039,5,0.05,10039,5,0.05,10039,10040
كرمان,س. توسعه و عمران استان كرمان,6741,255425743,223489868313,869,895,860,-9,-1.04,875,6,0.69,856,895
وتجارت,بانك تجارت,6731,234720310,519379498933,2236,2238,2190,-46,-2.06,2213,-23,-1.03,2176,2265
فملي,ملي‌ صنايع‌ مس‌ ايران‌,6673,78931369,601542068270,7620,7630,7670,50,0.66,7620,0,0,7560,7690
وبصادر,بانك صادرات ايران,6604,241951093,554073060346,2306,2329,2268,-38,-1.65,2290,-16,-0.69,2252,2334
فولاد,فولاد مباركه اصفهان,6513,53011076,650129511990,12220,12230,12330,110,0.9,12260,40,0.33,12210,12330
كالا,بورس كالاي ايران,6371,19687242,537974959570,27630,27880,26890,-740,-2.68,27330,-300,-1.09,26740,28280
وخارزم,سرمايه گذاري خوارزمي,6034,77563784,382618900222,4894,4971,4865,-29,-0.59,4933,39,0.8,4831,5097
آريا,پليمر آريا ساسول,5954,5522368,508430998250,90900,91400,91950,1050,1.16,92050,1150,1.27,91100,92800
خزاميا,زامياد,5387,53314919,474843110460,8710,8880,8730,20,0.23,8910,200,2.3,8570,9130
بركت,گروه دارويي بركت,5220,14342100,268849746590,19320,19300,18600,-720,-3.73,18750,-570,-2.95,18360,19320
كدما,معدني‌ دماوند,5080,3621628,253946573630,69910,68400,69920,10,0.01,70120,210,0.3,67800,72400
انرژي,بورس انرژي ايران,4946,4798624,280320734820,59810,60000,58380,-1430,-2.39,58420,-1390,-2.32,57000,60000
بورس,بورس اوراق بهادار تهران,4875,31699684,298928565810,9720,9630,9350,-370,-3.81,9430,-290,-2.98,9270,9770
كيمياتك,آريان كيميا تك,4858,6409790,161362928590,24730,24980,25400,670,2.71,25170,440,1.78,24210,25950
تجلي,تجلي توسعه معادن و فلزات,4844,138080372,225241991117,1662,1650,1615,-47,-2.83,1631,-31,-1.87,1606,1675
گدنا,تهيه توزيع غذاي دنا آفرين فدك,4554,10272119,144430642660,13810,13790,14010,200,1.45,14060,250,1.81,13310,14450
فزر,پويا زركان آق دره,4262,4816050,138490388250,28550,28550,28800,250,0.88,28750,200,0.7,28200,29150
فاذر,صنايع‌ آذرآب‌,3888,225748030,198486206173,852,860,850,-2,-0.23,879,27,3.17,848,894
سغرب,سيمان‌غرب‌,3793,13738901,276988408370,20560,19540,20740,180,0.88,20160,-400,-1.95,19540,21060
وشمال,س. چشم انداز توسعه شمال,3697,7875375,199167158350,33700,24950,25400,-8300,-24.63,25300,-8400,-24.93,24950,25400
ولساپا,ليزينگ رايان‌ سايپا,3589,114212958,188117993759,1700,1714,1622,-78,-4.59,1647,-53,-3.12,1620,1714
بالاس,مهندسي ساختمان تاسيسات راه آهن,3548,8387153,267092547800,30750,31200,32250,1500,4.88,31850,1100,3.58,30850,32250
ثشاهد,سرمايه‌ گذاري‌ شاهد,3537,30519856,266534675270,9000,9050,8660,-340,-3.78,8730,-270,-3,8550,9100
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3465,85244637,209168403091,2407,2420,2442,35,1.45,2454,47,1.95,2387,2497
گشان,توسعه بين المللي پديده شانديز,3425,15673256,326226695100,21150,20100,21450,300,1.42,20800,-350,-1.65,20100,22000
نوري,پتروشيمي نوري,3423,2292686,265759070950,114420,115000,116800,2380,2.08,115920,1500,1.31,114420,117980
سپيد,سپيد ماكيان,3397,5372135,102410518990,19460,19300,18900,-560,-2.88,19060,-400,-2.06,18900,19310
