 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/11,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,24350,2091419810,1908008301555,950,900,928,-22,-2.32,912,-38,-4,900,943
فزر,پويا زركان آق دره,22465,18517191,530575652200,29150,28950,28000,-1150,-3.95,28650,-500,-1.72,28000,29700
پالايش,صندوق پالايشي يكم-سهام,22380,28365383,1977398730600,69160,70110,69200,40,0.06,69710,550,0.8,69010,70340
خودرو,ايران‌ خودرو,12212,398292706,820868826178,2138,2126,2058,-80,-3.74,2061,-77,-3.6,2032,2145
كمند,صندوق س. با درآمد ثابت كمند,11245,500154919,5074757799987,10135,10146,10147,12,0.12,10146,11,0.11,10146,10147
دارا يكم,صندوق واسطه گري مالي يكم-سهام,10641,7469537,827127685160,112480,111910,110670,-1810,-1.61,110730,-1750,-1.56,110110,112000
ثشاهد,سرمايه‌ گذاري‌ شاهد,7393,122361328,971769190270,7580,7950,7930,350,4.62,7940,360,4.75,7830,7950
شتران,پالايش نفت تهران,6567,132592299,587264561762,4341,4500,4400,59,1.36,4429,88,2.03,4371,4520
تجلي,تجلي توسعه معادن و فلزات,6431,246466916,366540780886,1496,1476,1468,-28,-1.87,1487,-9,-0.6,1461,1503
شپنا,پالايش نفت اصفهان,6186,83033263,484142764190,5730,5930,5780,50,0.87,5830,100,1.75,5770,5930
ثقزوي,شركت عمران و سازندگي قزوين,6128,14013710,107834673590,9440,7550,7540,-1900,-20.13,7690,-1750,-18.54,7360,7770
خساپا,سايپا,6109,202690798,324884785487,1648,1659,1594,-54,-3.28,1603,-45,-2.73,1574,1659
وبملت,بانك ملت,5273,120988227,403461571708,3410,3430,3337,-73,-2.14,3335,-75,-2.2,3304,3430
شبندر,پالايش نفت بندرعباس,5163,64786377,436307138800,6610,6740,6700,90,1.36,6730,120,1.82,6650,6840
وتجارت,بانك تجارت,5147,125860470,233928935611,1902,1880,1863,-39,-2.05,1859,-43,-2.26,1834,1910
كرمان,س. توسعه و عمران استان كرمان,5065,224705710,171360198048,762,781,751,-11,-1.44,763,1,0.13,749,784
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4753,118365925,265392706230,2311,2318,2247,-64,-2.77,2242,-69,-2.99,2200,2338
فولاد,فولاد مباركه اصفهان,4557,25550776,257174086580,10110,10160,10040,-70,-0.69,10070,-40,-0.4,10020,10180
بركت,گروه دارويي بركت,4457,16678351,255983283550,14920,15260,15160,240,1.61,15350,430,2.88,15050,15660
فملي,ملي‌ صنايع‌ مس‌ ايران‌,4417,35979669,240805565980,6690,6720,6660,-30,-0.45,6690,0,0,6650,6790
كالا,بورس كالاي ايران,4173,16406226,323738296380,19290,19390,19960,670,3.47,19730,440,2.28,18920,20200
فرابورس,فرابورس ايران,4043,17605271,199343429560,11260,11300,11300,40,0.36,11320,60,0.53,11050,11620
خاور,ايران خودرو ديزل,3987,187737438,215385902874,1180,1190,1146,-34,-2.88,1147,-33,-2.8,1145,1190
تسه0011,امتيازتسهيلات مسكن بهمن 1400,3668,112766,163774198476,1396374,1466192,1450000,53626,3.84,1452337,55963,4.01,1400001,1466192
خپارس,پارس‌ خودرو,3564,138275430,141579467406,1058,1059,1025,-33,-3.12,1024,-34,-3.21,1007,1059
پارند,صندوق س. پارند پايدار سپهر,3552,148427637,1505778649347,10133,10145,10146,13,0.13,10145,12,0.12,10144,10146
انرژي,بورس انرژي ايران,3523,5285228,289785608590,54450,54450,54520,70,0.13,54830,380,0.7,53950,55700
وبرق,س.کارکنان صنعت برق زنجان وقزوي,3398,9763049,708524266100,70500,72600,72600,2100,2.98,72550,2050,2.91,70500,72600
توسن,توسعه سامانه ي نرم افزاري نگين,3219,6782199,185689207000,26500,27250,26900,400,1.51,27400,900,3.4,26500,27800
كاما,باما,3172,43095359,254446164030,5660,5760,5850,190,3.36,5900,240,4.24,5670,5940
وسديد,گروه ‌صنعتي‌سديد,3169,64230888,52810731686,801,800,825,24,3,822,21,2.62,800,825
تپكو,توليدتجهيزات‌سنگين‌هپكو,3016,78125517,111421802982,1464,1470,1421,-43,-2.94,1426,-38,-2.6,1421,1474
وبصادر,بانك صادرات ايران,2952,47913306,92774271316,1984,1952,1936,-48,-2.42,1944,-40,-2.02,1915,1978
وخارزم,سرمايه گذاري خوارزمي,2895,31712041,124978215117,4004,4010,3927,-77,-1.92,3941,-63,-1.57,3909,4030
وهامونح,ح . سرمايه گذاري هامون صبا,2850,23936256,14600280397,596,613,598,2,0.34,610,14,2.35,591,624
غنوش,نوش‌ مازندران‌,2848,15286318,120724732520,8000,8130,7640,-360,-4.5,7900,-100,-1.25,7610,8160
بالاس,مهندسي ساختمان تاسيسات راه آهن,2839,11004033,320570051000,30400,28900,29750,-650,-2.14,29150,-1250,-4.11,28900,30300
وپوياح,ح. سرمايه گذاري پويا,2781,20156034,17993204369,923,940,879,-44,-4.77,893,-30,-3.25,877,940
كيان,صندوق س. با درآمد ثابت كيان,2748,19968602,667969880967,33408,33450,33450,42,0.13,33451,43,0.13,33449,33455
وتعاون,بيمه تعاون,2743,70749721,100083570435,1455,1383,1418,-37,-2.54,1415,-40,-2.75,1383,1479
غگل,گلوكوزان‌,2726,44287736,124754408925,2724,2751,2779,55,2.02,2817,93,3.41,2751,2860
غناب,روغن‌ نباتي‌ ناب,2643,741073,157297920350,210300,218700,201900,-8400,-3.99,212250,1950,0.93,201900,218700
وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,2633,4916369,218331322400,46090,43790,43840,-2250,-4.88,44410,-1680,-3.65,43790,47500
فسرب,ملي‌ سرب‌وروي‌ ايران‌,2598,68372126,98910379728,1433,1504,1400,-33,-2.3,1447,14,0.98,1390,1504
ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,2557,36642608,176523825621,4629,4860,4701,72,1.56,4817,188,4.06,4698,4860
لپارس,پارس‌ الكتريك‌,2554,1523387,145960087330,93960,96940,97540,3580,3.81,95810,1850,1.97,91200,97550
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2546,17316129,228210327160,12890,13070,13140,250,1.94,13180,290,2.25,13070,13400
بكاب,صنايع‌جوشكاب‌يزد,2505,1738013,90274626080,50380,49950,52880,2500,4.96,51940,1560,3.1,49060,52880
زملاردح,ح.كشاورزي و دامپروري ملارد شير,2446,3273658,13611940121,4361,4290,4143,-218,-5,4158,-203,-4.65,4143,4300
فكمند,گسترش قطعه سازي كمند,2399,6063847,149042018800,25250,24500,24500,-750,-2.97,24600,-650,-2.57,24500,25700
فارس,صنايع پتروشيمي خليج فارس,2392,11527526,127094104910,10980,11000,10980,0,0,11030,50,0.46,10920,11160
بوعلي,پتروشيمي بوعلي سينا,2388,761402,51399218730,69210,68310,66960,-2250,-3.25,68280,-930,-1.34,66800,69000
امين يكم,صندوق درآمد ثابت امين يكم فردا,2238,62727220,629855204234,10035,10044,10040,5,0.05,10041,6,0.06,10037,10045
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2227,36459690,1547302241310,42369,42438,42440,71,0.17,42439,70,0.17,42438,42441
ضخود2019,اختيارخ خودرو-2500-1401/02/07,2198,86219,7775664000,110,112,80,-30,-27.27,90,-20,-18.18,78,112
ضخود2018,اختيارخ خودرو-2000-1401/02/07,2195,78233,21953292000,325,320,273,-52,-16,281,-44,-13.54,269,325
حسير,ريل سير كوثر,2138,11932270,215656643500,17430,16870,18300,870,4.99,18070,640,3.67,16560,18300
خبهمن,گروه‌بهمن‌,2137,62982466,108738040876,1765,1732,1721,-44,-2.49,1726,-39,-2.21,1690,1767
فجهان,مجتمع جهان فولاد سيرجان,2087,6915464,35832892110,5190,5190,5170,-20,-0.39,5190,0,0,5140,5200
نوري,پتروشيمي نوري,2010,1220297,108682414310,89150,89060,88470,-680,-0.76,89060,-90,-0.1,88400,90320
مديريت,س. و خدمات مديريت صند. ب كشوري,1994,3668627,20312462270,5570,5570,5550,-20,-0.36,5540,-30,-0.54,5480,5620
غكورش,صنعت غذايي كورش,1979,1826368,59235850560,33790,33300,32490,-1300,-3.85,32430,-1360,-4.02,32110,33500
غگيلا,شيرپاستوريزه پگاه گيلان,1975,3829124,51969758930,13060,13000,13710,650,4.98,13570,510,3.91,13000,13710
فاسمين,كالسيمين‌,1970,16089250,286392380720,17010,17600,17780,770,4.53,17800,790,4.64,17370,17860
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,1963,28001000,51484697428,1841,1850,1821,-20,-1.09,1839,-2,-0.11,1818,1879
بورس,بورس اوراق بهادار تهران,1934,15911521,122008043040,7630,7600,7630,0,0,7670,40,0.52,7490,7850
گدنا,تهيه توزيع غذاي دنا آفرين فدك,1931,1779428,20335608050,11640,11200,11180,-460,-3.95,11430,-210,-1.8,11160,11790
ذوب,ذوب آهن اصفهان,1903,26962530,62921609573,2355,2360,2320,-35,-1.49,2334,-21,-0.89,2317,2377
شاروم,پتروشيمي اروميه,1892,2119557,27206897160,13240,13400,12590,-650,-4.91,12840,-400,-3.02,12590,13400
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,1890,5038512,218938190530,42260,44370,41800,-460,-1.09,43450,1190,2.82,41300,44370
چخزر,صنايع چوب خزر كاسپين,1866,1730139,45876351200,27400,27650,26550,-850,-3.1,26500,-900,-3.28,26100,27650
كيمياتك,آريان كيميا تك,1853,667050,15306161700,23120,23050,22750,-370,-1.6,22950,-170,-0.74,22750,23100
حگردش,ريل گردش ايرانيان,1844,31108920,85270245928,2697,2777,2670,-27,-1,2741,44,1.63,2670,2777
شپلي,پلي اكريل ايران,1832,27300507,205315968430,7460,7240,7680,220,2.95,7520,60,0.8,7240,7680
كزغالح,ح.زغال سنگ پروده طبس,1828,801421,9060886880,11460,11000,11220,-240,-2.09,11310,-150,-1.31,11000,11680
آريا,پليمر آريا ساسول,1802,789277,55531988100,70550,70350,70200,-350,-0.5,70450,-100,-0.14,70050,71050
حكشتي,كشتيراني جمهوري اسلامي ايران,1789,8318892,109092704750,13510,13410,12950,-560,-4.15,13130,-380,-2.81,12910,13490
غزر,صنعتي زر ماكارون,1785,1937972,15236761080,7820,7880,7760,-60,-0.77,7850,30,0.38,7690,7990
ديران,ايران‌دارو,1774,8873749,135470131610,14670,15000,14960,290,1.98,15270,600,4.09,13940,15400
ثبهساز,بهساز كاشانه تهران,1763,14385680,19093794123,1341,1351,1305,-36,-2.68,1327,-14,-1.04,1294,1370
ولپارس,ليزينگ پارسيان,1743,7181151,22037381898,2998,3032,2934,-64,-2.13,3069,71,2.37,2866,3147
حتايد,تايدواترخاورميانه,1728,20294060,111745138050,5690,5710,5600,-90,-1.58,5510,-180,-3.16,5410,5820
صبا,گروه مالي صبا تامين,1689,12139339,66971100830,5580,5610,5500,-80,-1.43,5540,-40,-0.72,5490,5610
افران,صندوق س افرا نماد پايدار-ثابت,1650,42531073,665120089845,15622,15638,15639,17,0.11,15638,16,0.1,15638,15641
سپيد,سپيد ماكيان,1647,2154550,39910053740,18900,18460,18500,-400,-2.12,18520,-380,-2.01,18320,19000
وفتخار,سرمايه گذاري افتخار سهام,1620,11332322,23740095574,2034,2095,2095,61,3,2095,61,3,2034,2095
غمينو,شركت صنايع غذايي مينو شرق,1601,52342453,244844675450,4480,4704,4520,40,0.89,4678,198,4.42,4500,4704
كلر,كلر پارس,1564,1070471,105180680700,99800,100300,94850,-4950,-4.96,98250,-1550,-1.55,94850,103100
وهامون,سرمايه گذاري هامون صبا,1559,4237115,8653145472,2049,2078,2020,-29,-1.42,2045,-4,-0.2,1996,2088
ساذري,آذريت‌,1556,12000325,70042579580,5710,5880,5680,-30,-0.53,5840,130,2.28,5650,5880
وكبهمن,مديريت سرمايه گذاري كوثربهمن,1528,2098882,18320291680,8810,8860,8700,-110,-1.25,8730,-80,-0.91,8490,9050
شگويا,پتروشيمي تندگويان,1521,8843530,87567180380,9880,9920,9900,20,0.2,9900,20,0.2,9810,10080
ورازي,بيمه رازي,1519,73473419,87718467887,1191,1226,1200,9,0.76,1194,3,0.25,1156,1226
سپيدار,سپيدار سيستم آسيا,1514,235821,4702434450,20300,20300,19900,-400,-1.97,20200,-100,-0.49,19650,20300
كزغال,زغال سنگ پروده طبس,1498,1990316,30182265710,15780,15650,15010,-770,-4.88,15160,-620,-3.93,15000,15700
ومعادن,توسعه‌معادن‌وفلزات‌,1497,22808896,251639455310,10920,10850,10900,-20,-0.18,11030,110,1.01,10810,11400
لكما,كارخانجات‌مخابراتي‌ايران‌,1495,64608219,52034724136,783,806,806,23,2.94,805,22,2.81,785,806
امين,تامين سرمايه امين,1477,857136,9086292950,10540,10600,10610,70,0.66,10550,10,0.09,10590,10640
تاپكيش,تجارت الكترونيك پارسيان كيش,1464,6396206,80933183990,13230,13450,12570,-660,-4.99,12650,-580,-4.38,12570,13790
رافزا,رايان هم افزا,1443,894601,40909188000,48050,46900,45650,-2400,-4.99,45750,-2300,-4.79,45650,46900
قتربت,قند تربت حيدريه,1443,200175,11074593950,56950,56650,55250,-1700,-2.99,55300,-1650,-2.9,55250,56700
فلوله,لوله‌وماشين‌سازي‌ايران‌,1424,42907638,48921935985,1142,1142,1110,-32,-2.8,1140,-2,-0.18,1100,1177
حفارس,حمل و نقل بين المللي خليج فارس,1419,18672597,153785448370,8100,8000,8130,30,0.37,8240,140,1.73,8000,8350
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1390,23457542,138571560730,5660,5780,5910,250,4.42,5910,250,4.42,5670,5940
شصدف,صنعتي دوده فام,1357,1495043,47086644200,30550,31000,31000,450,1.47,31500,950,3.11,30500,32000
خلنت,لنت‌ ترمزايران‌,1342,3469121,116304385580,32020,33490,33620,1600,5,33530,1510,4.72,32100,33620
بپيوند,برق و انرژي پيوندگستر پارس,1337,531610,4136958800,7820,7650,7750,-70,-0.9,7810,-10,-0.13,7650,7850
خزاميا,زامياد,1332,11454611,78279396810,7000,7000,6760,-240,-3.43,6830,-170,-2.43,6710,7020
وسپهر,سرمايه گذاري مالي سپهرصادرات,1277,2918267,20662241660,7080,7080,7080,0,0,7080,0,0,7080,7090
آبادا,توليد نيروي برق آبادان,1273,709224,6440079280,9080,9200,9070,-10,-0.11,9080,0,0,8800,9200
دسانكو,داروسازي سبحان انكولوژي,1269,5200911,60923579160,12190,11920,11650,-540,-4.43,11710,-480,-3.94,11590,12390
خصدرا,صنعتي‌ دريايي‌ ايران‌,1264,29625111,48920671440,1636,1660,1622,-14,-0.86,1651,15,0.92,1610,1681
فخوز,فولاد  خوزستان,1221,10090021,47830835981,4731,4750,4730,-1,-0.02,4735,4,0.08,4715,4788
سمگا,گروه سرمايه گذاري ميراث فرهنگي,1217,15149042,144925545870,9680,9630,9470,-210,-2.17,9570,-110,-1.14,9410,9770
هاي وب,داده گسترعصرنوين-هاي وب,1217,8590366,56318725470,6660,6730,6510,-150,-2.25,6560,-100,-1.5,6460,6750
چكاپا,گروه صنايع كاغذ پارس,1209,22061588,62135164031,2798,2826,2771,-27,-0.96,2816,18,0.64,2756,2869
وپست,پست بانك ايران,1201,17657993,65696081493,3894,3877,3700,-194,-4.98,3720,-174,-4.47,3700,3889
ولكار,ليزينگ كارآفرين,1196,2582641,12041429526,4613,4651,4650,37,0.8,4652,39,0.85,4650,4739
