 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1402/10/30 - زمان آخرین معامله : 16:46:33,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,59295,3071847825,2917540736507,912,937,957,45,4.93,950,38,4.17,922,957
پالايش,صندوق پالايشي يكم-سهام,35792,46217615,3250726487670,69710,69810,70880,1170,1.68,70340,630,0.9,69550,71050
دارا يكم,صندوق واسطه گري مالي يكم-سهام,22677,24407814,2803139603770,110730,113500,115190,4460,4.03,114850,4120,3.72,113500,116250
فزر,پويا زركان آق دره,16940,18836286,519847281450,28650,27700,27250,-1400,-4.89,27600,-1050,-3.66,27250,28500
خاورح,ح . ايران خودرو ديزل,13245,1142445641,208169139212,185,180,187,2,1.08,182,-3,-1.62,180,190
فملي,ملي‌ صنايع‌ مس‌ ايران‌,10295,175316086,1209955197020,6690,6800,7020,330,4.93,6900,210,3.14,6750,7020
تجلي,تجلي توسعه معادن و فلزات,9485,407835376,605790000851,1487,1476,1520,33,2.22,1485,-2,-0.13,1430,1520
شبندر,پالايش نفت بندرعباس,9475,150300718,1041582036300,6730,6840,7060,330,4.9,6930,200,2.97,6800,7060
كمند,صندوق س. با درآمد ثابت كمند,8917,371350480,3774098992327,10146,10163,10164,18,0.18,10163,17,0.17,10163,10164
شتران,پالايش نفت تهران,8518,177459738,803515556459,4429,4500,4630,201,4.54,4528,99,2.24,4450,4640
شپنا,پالايش نفت اصفهان,8279,110060662,657852094980,5830,5890,6100,270,4.63,5980,150,2.57,5850,6110
خودرو,ايران‌ خودرو,7793,553300580,1196459181142,2061,2150,2164,103,5,2162,101,4.9,2128,2164
خساپا,سايپا,7402,371892577,625300088563,1603,1655,1683,80,4.99,1681,78,4.87,1630,1683
فولاد,فولاد مباركه اصفهان,7225,66073828,672276197350,10070,10100,10330,260,2.58,10170,100,0.99,10070,10360
وتجارت,بانك تجارت,6835,341126601,665056140869,1859,1930,1951,92,4.95,1950,91,4.9,1880,1951
وبصادر,بانك صادرات ايران,5935,250860045,511368465457,1944,1980,2041,97,4.99,2038,94,4.84,1980,2041
تپكو,توليدتجهيزات‌سنگين‌هپكو,4758,128969617,179323549918,1426,1440,1410,-16,-1.12,1390,-36,-2.52,1384,1440
بركت,گروه دارويي بركت,4649,17835595,278791653210,15350,15510,15690,340,2.21,15630,280,1.82,15280,16010
كرمان,س. توسعه و عمران استان كرمان,4373,194534802,148962533403,763,752,764,1,0.13,766,3,0.39,752,782
وبملت,بانك ملت,4287,314692892,1101493103593,3335,3490,3501,166,4.98,3500,165,4.95,3457,3501
كيان,صندوق س. با درآمد ثابت كيان,4011,44452826,1488959094765,33451,33495,33496,45,0.13,33495,44,0.13,33494,33498
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,3941,179124988,421411211260,2242,2320,2354,112,5,2353,111,4.95,2305,2354
خپارس,پارس‌ خودرو,3905,218321710,234408922327,1024,1045,1075,51,4.98,1074,50,4.88,1045,1075
فجهان,مجتمع جهان فولاد سيرجان,3576,11950215,62874459560,5190,5190,5300,110,2.12,5240,50,0.96,5100,5310
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,3451,33132751,452562256430,13180,13500,13570,390,2.96,13660,480,3.64,13480,13830
انرژي,بورس انرژي ايران,3430,3737149,211552500050,54830,55000,56020,1190,2.17,56610,1780,3.25,55000,57570
فرابورس,فرابورس ايران,3342,17758831,205235424790,11320,11250,11430,110,0.97,11560,240,2.12,11250,11800
خبهمن,گروه‌بهمن‌,3331,215875824,390849526552,1726,1752,1812,86,4.98,1811,85,4.92,1752,1812
تسه0011,امتيازتسهيلات مسكن بهمن 1400,3313,100931,140920185840,1452337,1420019,1379721,-72616,-5,1396203,-56134,-3.87,1379721,1520000
وهامونح,ح . سرمايه گذاري هامون صبا,3211,15924380,9361688923,610,599,588,-22,-3.61,588,-22,-3.61,581,600
نوري,پتروشيمي نوري,3157,1724719,153256523210,89060,88520,89160,100,0.11,88860,-200,-0.22,87630,90000
امين يكم,صندوق درآمد ثابت امين يكم فردا,3149,97016050,974680319396,10041,10050,10039,-2,-0.02,10047,6,0.06,10033,10052
