 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1400/12/17,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,28381,1231607889,1130268925525,947,926,912,-35,-3.7,918,-29,-3.06,909,934
پالايش,صندوق پالايشي يكم-سهام,24564,31722370,2275534295540,73310,71600,71200,-2110,-2.88,71730,-1580,-2.16,71130,72630
شتران,پالايش نفت تهران,19579,362127899,1834020863892,4986,4910,5065,79,1.58,5065,79,1.58,4901,5180
فزر,پويا زركان آق دره,17950,27677982,760619679900,26850,27000,28150,1300,4.84,27500,650,2.42,26150,28150
آرام,صندوق س شاخصي آرام مفيد,13894,24450517,244505170000,10000,10000,10000,0,0,10000,0,0,10000,10000
شبندر,پالايش نفت بندرعباس,13798,187668551,1410878639090,7600,7510,7440,-160,-2.11,7520,-80,-1.05,7330,7710
شپنا,پالايش نفت اصفهان,12404,151949411,991453507450,6560,6420,6450,-110,-1.68,6520,-40,-0.61,6370,6680
تجلي,تجلي توسعه معادن و فلزات,11010,533958942,896962725033,1606,1612,1686,80,4.98,1680,74,4.61,1580,1686
خودرو,ايران‌ خودرو,10070,349014769,737108595488,2173,2103,2099,-74,-3.41,2112,-61,-2.81,2080,2165
دارا يكم,صندوق واسطه گري مالي يكم-سهام,9994,5567558,621254108080,114020,112450,111350,-2670,-2.34,111580,-2440,-2.14,110820,112450
فملي,ملي‌ صنايع‌ مس‌ ايران‌,9870,169276864,1214033881560,7150,7130,7200,50,0.7,7170,20,0.28,6960,7350
كمند,صندوق س. با درآمد ثابت كمند,7330,264704659,2650402534168,10005,10012,10013,8,0.08,10013,8,0.08,10012,10013
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,6444,176701778,370278798233,2073,2080,2108,35,1.69,2096,23,1.11,2010,2150
وبملت,بانك ملت,5859,162149371,564518299796,3612,3550,3485,-127,-3.52,3481,-131,-3.63,3446,3550
فولاد,فولاد مباركه اصفهان,5465,50706125,533906737770,10740,10620,10550,-190,-1.77,10530,-210,-1.96,10420,10650
خساپا,سايپا,5263,180093254,293691277331,1672,1630,1620,-52,-3.11,1631,-41,-2.45,1615,1665
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5044,157989285,361077027402,2373,2300,2265,-108,-4.55,2285,-88,-3.71,2255,2365
خاورح,ح . ايران خودرو ديزل,4870,459163248,83585291720,187,185,182,-5,-2.67,182,-5,-2.67,182,185
وتجارت,بانك تجارت,4768,120826186,226649399005,1940,1900,1862,-78,-4.02,1876,-64,-3.3,1860,1905
كرمان,س. توسعه و عمران استان كرمان,4468,190924864,142776317991,780,760,741,-39,-5,748,-32,-4.1,741,767
تداوم,صندوق تداوم اطمينان تمدن-ثابت,4144,202912134,2030145636007,10005,10010,10011,6,0.06,10005,0,0,10004,10013
بركت,گروه دارويي بركت,4075,16561983,270440324630,16080,16100,16710,630,3.92,16330,250,1.55,16020,16750
وبصادر,بانك صادرات ايران,3685,108873634,210343768227,2012,1949,1913,-99,-4.92,1932,-80,-3.98,1912,1976
