 , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14
دیده بان بازار : 1401/1/9,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شستا,سرمايه گذاري تامين اجتماعي,46004,2983810909,3076124915727,993,1042,1015,22,2.22,1031,38,3.83,1005,1042
خودرو,ايران‌ خودرو,31069,1158765837,2849107652035,2554,2590,2427,-127,-4.97,2459,-95,-3.72,2427,2600
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,26015,1679904610,5254640741818,2988,3137,3110,122,4.08,3128,140,4.69,3052,3137
خساپا,سايپا,25631,1296728364,2660138856480,2082,2122,2019,-63,-3.03,2051,-31,-1.49,1992,2140
دارا يكم,صندوق واسطه گري مالي يكم-سهام,21919,21310831,2544636455020,121020,123120,117460,-3560,-2.94,119410,-1610,-1.33,117100,123400
شتران,پالايش نفت تهران,19699,303779709,1621770887750,5550,5430,5300,-250,-4.5,5340,-210,-3.78,5280,5500
پالايش,صندوق پالايشي يكم-سهام,18062,24067129,1749422336280,73360,73170,72510,-850,-1.16,72690,-670,-0.91,72200,73250
وتجارت,بانك تجارت,14101,743773237,1583977664813,2051,2153,2103,52,2.54,2130,79,3.85,2071,2153
شپنا,پالايش نفت اصفهان,11033,128986662,881442247680,7020,6950,6770,-250,-3.56,6830,-190,-2.71,6710,6990
خپارس,پارس‌ خودرو,11026,478947982,556080235440,1198,1220,1146,-52,-4.34,1161,-37,-3.09,1139,1230
وبملت,بانك ملت,10373,258439194,1026519397890,4001,4060,3890,-111,-2.77,3972,-29,-0.72,3872,4147
شبندر,پالايش نفت بندرعباس,10111,98726641,756840452670,7870,7840,7600,-270,-3.43,7670,-200,-2.54,7530,7840
فزر,پويا زركان آق دره,8962,15298383,419435093450,26650,26650,27950,1300,4.88,27400,750,2.81,26150,27950
فولاد,فولاد مباركه اصفهان,8666,71795937,826642407970,11750,11850,11420,-330,-2.81,11510,-240,-2.04,11410,11850
كرمان,س. توسعه و عمران استان كرمان,8189,454166595,361867586862,760,785,798,38,5,797,37,4.87,783,798
تجلي,تجلي توسعه معادن و فلزات,7504,249348308,373956840335,1532,1540,1499,-33,-2.15,1500,-32,-2.09,1471,1540
فملي,ملي‌ صنايع‌ مس‌ ايران‌,7501,60565903,450947138810,7530,7540,7350,-180,-2.39,7450,-80,-1.06,7330,7620
وبصادر,بانك صادرات ايران,7335,268697565,556729283495,2076,2112,2024,-52,-2.5,2072,-4,-0.19,2003,2152
فرابورس,فرابورس ايران,7227,64629602,790499915580,11700,12280,12260,560,4.79,12230,530,4.53,11950,12280
آرام,صندوق س شاخصي آرام مفيد,6957,27880817,289441856730,10420,10500,10310,-110,-1.06,10380,-40,-0.38,10260,10540
بركت,گروه دارويي بركت,6067,19497839,368783810820,18350,19240,19000,650,3.54,18910,560,3.05,18520,19240
خبهمن,گروه‌بهمن‌,5734,211534627,394748569612,1942,1941,1845,-97,-4.99,1866,-76,-3.91,1845,1976
وخارزم,سرمايه گذاري خوارزمي,5303,74492892,341692844700,4505,4730,4495,-10,-0.22,4587,82,1.82,4454,4730
نوري,پتروشيمي نوري,5273,3752349,404262615250,107590,108400,107700,110,0.1,107740,150,0.14,104180,109940
آريا,پليمر آريا ساسول,4671,4320761,357348135650,79650,81800,83600,3950,4.96,82700,3050,3.83,80200,83600
انرژي,بورس انرژي ايران,4642,5426712,307878233100,56080,58490,55800,-280,-0.5,56730,650,1.16,55310,58490
كالا,بورس كالاي ايران,4587,16279567,361054922030,21630,22200,21930,300,1.39,22180,550,2.54,21430,22670
سمگا,گروه سرمايه گذاري ميراث فرهنگي,4501,75587139,728661512360,9210,9670,9670,460,4.99,9640,430,4.67,9410,9670
تپكو,توليدتجهيزات‌سنگين‌هپكو,4436,145557373,203230888136,1370,1398,1411,41,2.99,1396,26,1.9,1339,1411
وهامونح,ح . سرمايه گذاري هامون صبا,4173,50921076,29669655694,557,584,584,27,4.85,583,26,4.67,565,584
آبادا,توليد نيروي برق آبادان,4044,10999381,128571980630,11340,11900,11700,360,3.17,11690,350,3.09,11010,11900
كزغالح,ح.زغال سنگ پروده طبس,3987,4021290,49109439830,11900,11930,12490,590,4.96,12210,310,2.61,11800,12490
زملاردح,ح.كشاورزي و دامپروري ملارد شير,3969,1700777,8224679663,4619,4610,4849,230,4.98,4836,217,4.7,4610,4849
حكشتي,كشتيراني جمهوري اسلامي ايران,3916,21904298,339349603690,15890,16210,15150,-740,-4.66,15490,-400,-2.52,15100,16210
بورس,بورس اوراق بهادار تهران,3755,35615024,313264295230,8710,8900,8700,-10,-0.11,8800,90,1.03,8510,9040
كمند,صندوق س. با درآمد ثابت كمند,3603,118379100,1199112677417,10124,10129,10130,6,0.06,10129,5,0.05,10129,10130
شسينا,صنايع‌شيميايي‌سينا,3351,78612222,147227048811,1840,1932,1820,-20,-1.09,1873,33,1.79,1772,1932
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3245,46154190,1988363101390,43021,43080,43082,61,0.14,43081,60,0.14,43080,43084
ضخود2019,اختيارخ خودرو-2500-1401/02/07,3236,125066,16881407000,156,172,121,-35,-22.44,135,-21,-13.46,110,173
سپيد,سپيد ماكيان,3224,9191322,170105076480,18610,19000,18500,-110,-0.59,18510,-100,-0.54,18300,19000
ذوب,ذوب آهن اصفهان,3100,63270755,170462874057,2712,2763,2665,-47,-1.73,2694,-18,-0.66,2650,2763
